"Round","Category","Tier","Variable","Unit","Definition"
"1","Energy",2,"Final Energy|Industry|NonEInt Mfg|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in industry|noneint mfg."
"1","Energy",2,"Final Energy|Industry|NonEInt Mfg|Coal","EJ/yr","Final energy consumption of coal in industry|noneint mfg."
"1","Energy",2,"Final Energy|Industry|NonEInt Mfg|Electricity","EJ/yr","Final energy consumption of electricity in industry|noneint mfg."
"1","Energy",2,"Final Energy|Industry|NonEInt Mfg|Gas","EJ/yr","Final energy consumption of gas in industry|noneint mfg."
"1","Energy",2,"Final Energy|Industry|NonEInt Mfg|Hydrogen","EJ/yr","Final energy consumption of hydrogen in industry|noneint mfg."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Appliances|Biogas","EJ/yr","Final energy consumption of biogas in metal-based durables industries-electrical equipment and appliances."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Appliances|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in metal-based durables industries-electrical equipment and appliances."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Appliances|Coal","EJ/yr","Final energy consumption of coal in metal-based durables industries-electrical equipment and appliances."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Appliances|Electricity","EJ/yr","Final energy consumption of electricity in metal-based durables industries-electrical equipment and appliances."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Appliances|Gas","EJ/yr","Final energy consumption of gas in metal-based durables industries-electrical equipment and appliances."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Appliances|Hydrogen","EJ/yr","Final energy consumption of hydrogen in metal-based durables industries-electrical equipment and appliances."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Appliances|Oil","EJ/yr","Final energy consumption of oil in metal-based durables industries-electrical equipment and appliances."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Biogas","EJ/yr","Final energy consumption of biogas in metal-based durables industries."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in metal-based durables industries."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Coal","EJ/yr","Final energy consumption of coal in metal-based durables industries."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Computer|Biogas","EJ/yr","Final energy consumption of biogas in metal-based durables industries-computer and electronic products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Computer|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in metal-based durables industries-computer and electronic products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Computer|Coal","EJ/yr","Final energy consumption of coal in metal-based durables industries-computer and electronic products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Computer|Electricity","EJ/yr","Final energy consumption of electricity in metal-based durables industries-computer and electronic products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Computer|Gas","EJ/yr","Final energy consumption of gas in metal-based durables industries-computer and electronic products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Computer|Hydrogen","EJ/yr","Final energy consumption of hydrogen in metal-based durables industries-computer and electronic products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Computer|Oil","EJ/yr","Final energy consumption of oil in metal-based durables industries-computer and electronic products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Electricity","EJ/yr","Final energy consumption of electricity in metal-based durables industries."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Fab metal|Biogas","EJ/yr","Final energy consumption of biogas in metal-based durables industries-fabricated metal products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Fab metal|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in metal-based durables industries-fabricated metal products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Fab metal|Coal","EJ/yr","Final energy consumption of coal in metal-based durables industries-fabricated metal products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Fab metal|Electricity","EJ/yr","Final energy consumption of electricity in metal-based durables industries-fabricated metal products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Fab metal|Gas","EJ/yr","Final energy consumption of gas in metal-based durables industries-fabricated metal products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Fab metal|Hydrogen","EJ/yr","Final energy consumption of hydrogen in metal-based durables industries-fabricated metal products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Fab metal|Oil","EJ/yr","Final energy consumption of oil in metal-based durables industries-fabricated metal products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Gas","EJ/yr","Final energy consumption of gas in metal-based durables industries."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Hydrogen","EJ/yr","Final energy consumption of hydrogen in metal-based durables industries."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Machinery|Biogas","EJ/yr","Final energy consumption of biogas in metal-based durables industries-machinery."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Machinery|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in metal-based durables industries-machinery."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Machinery|Coal","EJ/yr","Final energy consumption of coal in metal-based durables industries-machinery."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Machinery|Electricity","EJ/yr","Final energy consumption of electricity in metal-based durables industries-machinery."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Machinery|Gas","EJ/yr","Final energy consumption of gas in metal-based durables industries-machinery."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Machinery|Hydrogen","EJ/yr","Final energy consumption of hydrogen in metal-based durables industries-machinery."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Machinery|Oil","EJ/yr","Final energy consumption of oil in metal-based durables industries-machinery."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Oil","EJ/yr","Final energy consumption of oil in metal-based durables industries."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Transport equip|Biogas","EJ/yr","Final energy consumption of biogas in metal-based durables industries-transportation equipment."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Transport equip|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in metal-based durables industries-transportation equipment."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Transport equip|Coal","EJ/yr","Final energy consumption of coal in metal-based durables industries-transportation equipment."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Transport equip|Electricity","EJ/yr","Final energy consumption of electricity in metal-based durables industries-transportation equipment."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Transport equip|Gas","EJ/yr","Final energy consumption of gas in metal-based durables industries-transportation equipment."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Transport equip|Hydrogen","EJ/yr","Final energy consumption of hydrogen in metal-based durables industries-transportation equipment."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Transport equip|Oil","EJ/yr","Final energy consumption of oil in metal-based durables industries-transportation equipment."
"1","Energy",2,"Final Energy|Industry|NonEInt Mfg|Oil","EJ/yr","Final energy consumption of oil in industry|noneint mfg."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Plastic & rubber|Biogas","EJ/yr","Final energy consumption of biogas in plastic and rubber products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Plastic & rubber|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in plastic and rubber products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Plastic & rubber|Coal","EJ/yr","Final energy consumption of coal in plastic and rubber products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Plastic & rubber|Electricity","EJ/yr","Final energy consumption of electricity in plastic and rubber products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Plastic & rubber|Gas","EJ/yr","Final energy consumption of gas in plastic and rubber products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Plastic & rubber|Hydrogen","EJ/yr","Final energy consumption of hydrogen in plastic and rubber products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Plastic & rubber|Oil","EJ/yr","Final energy consumption of oil in plastic and rubber products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Wood Products|Biogas","EJ/yr","Final energy consumption of biogas in wood products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Wood Products|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in wood products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Wood Products|Coal","EJ/yr","Final energy consumption of coal in wood products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Wood Products|Electricity","EJ/yr","Final energy consumption of electricity in wood products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Wood Products|Gas","EJ/yr","Final energy consumption of gas in wood products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Wood Products|Hydrogen","EJ/yr","Final energy consumption of hydrogen in wood products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Wood Products|Oil","EJ/yr","Final energy consumption of oil in wood products."
"1","Energy",1,"Final Energy|Industry|Oil","EJ/yr","Final energy consumption of oil in industry."
"1","Energy",1,"Final Energy|Transportation","EJ/yr","Final energy consumption in transportation."
"1","Energy",1,"Final Energy|Transportation|Biogas","EJ/yr","Final energy consumption of biogas in transportation."
"1","Energy",1,"Final Energy|Transportation|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in transportation."
"1","Energy",1,"Final Energy|Transportation|Electricity","EJ/yr","Final energy consumption of electricity in transportation."
"1","Energy",3,"Final Energy|Transportation|Freight|Aviation|Biogas","EJ/yr","Final energy consumption of biogas in freight-aviation."
"1","Energy",3,"Final Energy|Transportation|Freight|Aviation|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in freight-aviation."
"1","Energy",3,"Final Energy|Transportation|Freight|Aviation|Electricity","EJ/yr","Final energy consumption of electricity in freight-aviation."
"1","Energy",3,"Final Energy|Transportation|Freight|Aviation|Gas","EJ/yr","Final energy consumption of gas in freight-aviation."
"1","Energy",3,"Final Energy|Transportation|Freight|Aviation|Hydrogen","EJ/yr","Final energy consumption of hydrogen in freight-aviation."
"1","Energy",3,"Final Energy|Transportation|Freight|Aviation|Oil","EJ/yr","Final energy consumption of oil in freight-aviation."
"1","Energy",2,"Final Energy|Transportation|Freight|Biogas","EJ/yr","Final energy consumption of biogas in transportation."
"1","Energy",2,"Final Energy|Transportation|Freight|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in transportation."
"1","Energy",2,"Final Energy|Transportation|Freight|Electricity","EJ/yr","Final energy consumption of electricity in transportation."
"1","Energy",2,"Final Energy|Transportation|Freight|Gas","EJ/yr","Final energy consumption of gas in transportation."
"1","Energy",2,"Final Energy|Transportation|Freight|Hydrogen","EJ/yr","Final energy consumption of hydrogen in transportation."
"1","Energy",2,"Final Energy|Transportation|Freight|Oil","EJ/yr","Final energy consumption of oil in transportation."
"1","Energy",3,"Final Energy|Transportation|Freight|Rail|Biogas","EJ/yr","Final energy consumption of biogas in freight-rail."
"1","Energy",3,"Final Energy|Transportation|Freight|Rail|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in freight-rail."
"1","Energy",3,"Final Energy|Transportation|Freight|Rail|Electricity","EJ/yr","Final energy consumption of electricity in freight-rail."
"1","Energy",3,"Final Energy|Transportation|Freight|Rail|Gas","EJ/yr","Final energy consumption of gas in freight-rail."
"1","Energy",3,"Final Energy|Transportation|Freight|Rail|Hydrogen","EJ/yr","Final energy consumption of hydrogen in freight-rail."
"1","Energy",3,"Final Energy|Transportation|Freight|Rail|Oil","EJ/yr","Final energy consumption of oil in freight-rail."
"1","Energy",3,"Final Energy|Transportation|Freight|Road|Biogas","EJ/yr","Final energy consumption of biogas in freight-road."
"1","Energy",3,"Final Energy|Transportation|Freight|Road|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in freight-road."
"1","Energy",3,"Final Energy|Transportation|Freight|Road|Electricity","EJ/yr","Final energy consumption of electricity in freight-road."
"1","Energy",3,"Final Energy|Transportation|Freight|Road|Gas","EJ/yr","Final energy consumption of gas in freight-road."
"1","Energy",3,"Final Energy|Transportation|Freight|Road|Hydrogen","EJ/yr","Final energy consumption of hydrogen in freight-road."
"1","Energy",3,"Final Energy|Transportation|Freight|Road|Oil","EJ/yr","Final energy consumption of oil in freight-road."
"1","Energy",1,"Final Energy|Transportation|Gas","EJ/yr","Final energy consumption of gas in transportation."
"1","Energy",1,"Final Energy|Transportation|Hydrogen","EJ/yr","Final energy consumption of hydrogen in transportation."
"1","Energy",2,"Final Energy|Transportation|Offroad|Biogas","EJ/yr","Final energy consumption of biogas in transportation."
"1","Energy",2,"Final Energy|Transportation|Offroad|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in transportation."
"1","Energy",2,"Final Energy|Transportation|Offroad|Electricity","EJ/yr","Final energy consumption of electricity in transportation."
"1","Energy",2,"Final Energy|Transportation|Offroad|Gas","EJ/yr","Final energy consumption of gas in transportation."
"1","Energy",2,"Final Energy|Transportation|Offroad|Hydrogen","EJ/yr","Final energy consumption of hydrogen in transportation."
"1","Energy",2,"Final Energy|Transportation|Offroad|Oil","EJ/yr","Final energy consumption of oil in transportation."
"1","Energy",1,"Final Energy|Transportation|Oil","EJ/yr","Final energy consumption of oil in transportation."
"1","Energy",3,"Final Energy|Transportation|Passenger|Aviation|Biogas","EJ/yr","Final energy consumption of biogas in passenger-aviation."
"1","Energy",3,"Final Energy|Transportation|Passenger|Aviation|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in passenger-aviation."
"1","Energy",3,"Final Energy|Transportation|Passenger|Aviation|Electricity","EJ/yr","Final energy consumption of electricity in passenger-aviation."
"1","Energy",3,"Final Energy|Transportation|Passenger|Aviation|Gas","EJ/yr","Final energy consumption of gas in passenger-aviation."
"1","Energy",3,"Final Energy|Transportation|Passenger|Aviation|Hydrogen","EJ/yr","Final energy consumption of hydrogen in passenger-aviation."
"1","Energy",3,"Final Energy|Transportation|Passenger|Aviation|Oil","EJ/yr","Final energy consumption of oil in passenger-aviation."
"1","Energy",2,"Final Energy|Transportation|Passenger|Biogas","EJ/yr","Final energy consumption of biogas in transportation."
"1","Energy",2,"Final Energy|Transportation|Passenger|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in transportation."
"1","Energy",2,"Final Energy|Transportation|Passenger|Electricity","EJ/yr","Final energy consumption of electricity in transportation."
"1","Energy",2,"Final Energy|Transportation|Passenger|Gas","EJ/yr","Final energy consumption of gas in transportation."
"1","Energy",2,"Final Energy|Transportation|Passenger|Hydrogen","EJ/yr","Final energy consumption of hydrogen in transportation."
"1","Energy",2,"Final Energy|Transportation|Passenger|Oil","EJ/yr","Final energy consumption of oil in transportation."
"1","Energy",3,"Final Energy|Transportation|Passenger|Other|Biogas","EJ/yr","Final energy consumption of biogas in passenger-other."
"1","Energy",3,"Final Energy|Transportation|Passenger|Other|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in passenger-other."
"1","Energy",3,"Final Energy|Transportation|Passenger|Other|Electricity","EJ/yr","Final energy consumption of electricity in passenger-other."
"1","Energy",3,"Final Energy|Transportation|Passenger|Other|Gas","EJ/yr","Final energy consumption of gas in passenger-other."
"1","Energy",3,"Final Energy|Transportation|Passenger|Other|Hydrogen","EJ/yr","Final energy consumption of hydrogen in passenger-other."
"1","Energy",3,"Final Energy|Transportation|Passenger|Other|Oil","EJ/yr","Final energy consumption of oil in passenger-other."
"1","Energy",3,"Final Energy|Transportation|Passenger|Rail|Biogas","EJ/yr","Final energy consumption of biogas in passenger-rail."
"1","Energy",3,"Final Energy|Transportation|Passenger|Rail|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in passenger-rail."
"1","Energy",3,"Final Energy|Transportation|Passenger|Rail|Electricity","EJ/yr","Final energy consumption of electricity in passenger-rail."
"1","Energy",3,"Final Energy|Transportation|Passenger|Rail|Gas","EJ/yr","Final energy consumption of gas in passenger-rail."
"1","Energy",3,"Final Energy|Transportation|Passenger|Rail|Hydrogen","EJ/yr","Final energy consumption of hydrogen in passenger-rail."
"1","Energy",3,"Final Energy|Transportation|Passenger|Rail|Oil","EJ/yr","Final energy consumption of oil in passenger-rail."
"1","Energy",3,"Final Energy|Transportation|Passenger|Road|Biogas","EJ/yr","Final energy consumption of biogas in passenger-road."
"1","Energy",3,"Final Energy|Transportation|Passenger|Road|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in passenger-road."
"1","Energy",3,"Final Energy|Transportation|Passenger|Road|Electricity","EJ/yr","Final energy consumption of electricity in passenger-road."
"1","Energy",3,"Final Energy|Transportation|Passenger|Road|Gas","EJ/yr","Final energy consumption of gas in passenger-road."
"1","Energy",3,"Final Energy|Transportation|Passenger|Road|Hydrogen","EJ/yr","Final energy consumption of hydrogen in passenger-road."
"1","Energy",3,"Final Energy|Transportation|Passenger|Road|Oil","EJ/yr","Final energy consumption of oil in passenger-road."
"1","Economy",1,"GDP|Consumption","billion US$2018/yr","Total consumption of all goods and services by households"
"1","Economy",1,"GDP|Exports","billion US$2018/yr","Total exports. Report as a positive number."
"1","Economy",1,"GDP|Government","billion US$2018/yr","Total governement spending."
"1","Economy",1,"GDP|Imports","billion US$2018/yr","Total imports. Report as a positive number."
"1","Economy",1,"GDP|Investment","billion US$2018/yr","Total investment."
"1","Economy",1,"GDP|MER","billion US$2018/yr","GDP at market exchange rate"
"1","Economy",3,"Output|Industry|EInt Mfg|Aluminum|Value","billion US$2018/yr","Economic output of aluminum (NAICS 3313) in economic value."
"1","Economy",3,"Output|Industry|EInt Mfg|Aluminum|Volume","Index 2020=1","Economic output of aluminum (NAICS 3313) in physical quantities."
"1","Economy",3,"Output|Industry|EInt Mfg|Bulk chemicals|Ag chemicals|Value","billion US$2018/yr","Economic output of bulk chemicals group-agricultural chemicals (NAICS 3253) in economic value."
"1","Economy",3,"Output|Industry|EInt Mfg|Bulk chemicals|Ag chemicals|Volume","Index 2020=1","Economic output of bulk chemicals group-agricultural chemicals (NAICS 3253) in physical quantities."
"1","Economy",3,"Output|Industry|EInt Mfg|Bulk chemicals|Inorganic|Value","billion US$2018/yr","Economic output of bulk chemicals group-inorganic (NAICS 325120-325180) in economic value."
"1","Economy",3,"Output|Industry|EInt Mfg|Bulk chemicals|Inorganic|Volume","Index 2020=1","Economic output of bulk chemicals group-inorganic (NAICS 325120-325180) in physical quantities."
"1","Economy",3,"Output|Industry|EInt Mfg|Bulk chemicals|Organic|Value","billion US$2018/yr","Economic output of bulk chemicals group-organic (NAICS 325110, 32519) in economic value."
"1","Economy",3,"Output|Industry|EInt Mfg|Bulk chemicals|Organic|Volume","Index 2020=1","Economic output of bulk chemicals group-organic (NAICS 325110, 32519) in physical quantities."
"1","Economy",3,"Output|Industry|EInt Mfg|Bulk chemicals|Resins|Value","billion US$2018/yr","Economic output of bulk chemicals group-resins (NAICS 3252) in economic value."
"1","Economy",3,"Output|Industry|EInt Mfg|Bulk chemicals|Resins|Volume","Index 2020=1","Economic output of bulk chemicals group-resins (NAICS 3252) in physical quantities."
"1","Economy",3,"Output|Industry|EInt Mfg|Bulk chemicals|Value","billion US$2018/yr","Economic output of bulk chemicals group (NAICS 325) in economic value."
"1","Economy",3,"Output|Industry|EInt Mfg|Bulk chemicals|Volume","Index 2020=1","Economic output of bulk chemicals group (NAICS 325) in physical quantities."
"1","Economy",3,"Output|Industry|EInt Mfg|Cement and lime|Value","billion US$2018/yr","Economic output of cement and lime (NAICS 327310, 327410) in economic value."
"1","Economy",3,"Output|Industry|EInt Mfg|Cement and lime|Volume","Index 2020=1","Economic output of cement and lime (NAICS 327310, 327410) in physical quantities."
"1","Economy",3,"Output|Industry|EInt Mfg|Food products|Value","billion US$2018/yr","Economic output of food products (NAICS 311) in economic value."
"1","Economy",3,"Output|Industry|EInt Mfg|Food products|Volume","Index 2020=1","Economic output of food products (NAICS 311) in physical quantities."
"1","Economy",3,"Output|Industry|EInt Mfg|Glass|Value","billion US$2018/yr","Economic output of glass and glass products (NAICS 3272, 327993) in economic value."
"1","Economy",3,"Output|Industry|EInt Mfg|Glass|Volume","Index 2020=1","Economic output of glass and glass products (NAICS 3272, 327993) in physical quantities."
"1","Economy",3,"Output|Industry|EInt Mfg|Iron and steel|Value","billion US$2018/yr","Economic output of iron and steel (NAICS 331110, 3312, 324199) in economic value."
"1","Economy",3,"Output|Industry|EInt Mfg|Iron and steel|Volume","Index 2020=1","Economic output of iron and steel (NAICS 331110, 3312, 324199) in physical quantities."
"1","Economy",3,"Output|Industry|EInt Mfg|Other|Value","billion US$2018/yr","Economic output of other (NAICS user defined) in economic value."
"1","Economy",3,"Output|Industry|EInt Mfg|Other|Volume","Index 2020=1","Economic output of other (NAICS user defined) in physical quantities."
"1","Economy",3,"Output|Industry|EInt Mfg|Paper|Value","billion US$2018/yr","Economic output of paper and allied products (NAICS 322) in economic value."
"1","Economy",3,"Output|Industry|EInt Mfg|Paper|Volume","Index 2020=1","Economic output of paper and allied products (NAICS 322) in physical quantities."
"1","Economy",3,"Output|Industry|EInt Mfg|Refineries|Value","billion US$2018/yr","Economic output of refineries (NAICS 324110) in economic value."
"1","Economy",3,"Output|Industry|EInt Mfg|Refineries|Volume","Index 2020=1","Economic output of refineries (NAICS 324110) in physical quantities."
"1","Economy",2,"Output|Industry|EInt Mfg|Value","billion US$2018/yr","Economic output of Energy-intensive manufacturing in economic value."
"1","Economy",2,"Output|Industry|EInt Mfg|Volume","Index 2020=1","Economic output of Energy-intensive manufacturing in physical quantities."
"1","Economy",3,"Output|Industry|Non Mfg|Agriculture|Crops|Value","billion US$2018/yr","Economic output of agriculture-crops (NAICS 111) in economic value."
"1","Economy",3,"Output|Industry|Non Mfg|Agriculture|Crops|Volume","Index 2020=1","Economic output of agriculture-crops (NAICS 111) in physical quantities."
"1","Economy",3,"Output|Industry|Non Mfg|Agriculture|Forestry|Value","billion US$2018/yr","Economic output of agriculture-forestry (NAICS 115) in economic value."
"1","Economy",3,"Output|Industry|Non Mfg|Agriculture|Forestry|Volume","Index 2020=1","Economic output of agriculture-forestry (NAICS 115) in physical quantities."
"1","Economy",3,"Output|Industry|Non Mfg|Agriculture|Other|Value","billion US$2018/yr","Economic output of agriculture-other (NAICS 112, 113, 114) in economic value."
"1","Economy",3,"Output|Industry|Non Mfg|Agriculture|Other|Volume","Index 2020=1","Economic output of agriculture-other (NAICS 112, 113, 114) in physical quantities."
"1","Economy",3,"Output|Industry|Non Mfg|Agriculture|Value","billion US$2018/yr","Economic output of agriculture (NAICS 111-115) in economic value."
"1","Economy",3,"Output|Industry|Non Mfg|Agriculture|Volume","Index 2020=1","Economic output of agriculture (NAICS 111-115) in physical quantities."
"1","Economy",3,"Output|Industry|Non Mfg|Coal mining|Value","billion US$2018/yr","Economic output of coal mining (NAICS 2121) in economic value."
"1","Economy",3,"Output|Industry|Non Mfg|Coal mining|Volume","Index 2020=1","Economic output of coal mining (NAICS 2121) in physical quantities."
"1","Economy",3,"Output|Industry|Non Mfg|Construction|Value","billion US$2018/yr","Economic output of construction (NAICS 23) in economic value."
"1","Economy",3,"Output|Industry|Non Mfg|Construction|Volume","Index 2020=1","Economic output of construction (NAICS 23) in physical quantities."
"1","Economy",3,"Output|Industry|Non Mfg|Government|Value","billion US$2018/yr","Economic output of Non-manufacturing in economic value."
"1","Economy",3,"Output|Industry|Non Mfg|Government|Volume","Index 2020=1","Economic output of Non-manufacturing in physical quantities."
"1","Economy",3,"Output|Industry|Non Mfg|Oil-gas extraction|Value","billion US$2018/yr","Economic output of oil and natural gas extraction (NAICS 211) in economic value."
"1","Economy",3,"Output|Industry|Non Mfg|Oil-gas extraction|Volume","Index 2020=1","Economic output of oil and natural gas extraction (NAICS 211) in physical quantities."
"1","Economy",3,"Output|Industry|Non Mfg|Other mining|Value","billion US$2018/yr","Economic output of metal and other non-metallic mining (NAICS 2122-2123) in economic value."
"1","Economy",3,"Output|Industry|Non Mfg|Other mining|Volume","Index 2020=1","Economic output of metal and other non-metallic mining (NAICS 2122-2123) in physical quantities."
"1","Economy",3,"Output|Industry|Non Mfg|Other|Value","billion US$2018/yr","Economic output of other (NAICS user defined) in economic value."
"1","Economy",3,"Output|Industry|Non Mfg|Other|Volume","Index 2020=1","Economic output of other (NAICS user defined) in physical quantities."
"1","Economy",3,"Output|Industry|Non Mfg|Services|Value","billion US$2018/yr","Economic output of services (NAICS 42, 44, 51, 52, 54, 56, 62, 71) in economic value."
"1","Economy",3,"Output|Industry|Non Mfg|Services|Volume","Index 2020=1","Economic output of services (NAICS 42, 44, 51, 52, 54, 56, 62, 71) in physical quantities."
"1","Economy",2,"Output|Industry|Non Mfg|Value","billion US$2018/yr","Economic output of Non-manufacturing in economic value."
"1","Economy",2,"Output|Industry|Non Mfg|Volume","Index 2020=1","Economic output of Non-manufacturing in physical quantities."
"1","Economy",3,"Output|Industry|NonEInt Mfg|Balance of manufacturing|Value","billion US$2018/yr","Economic output of balance of manufacturing (NAICS NAICS codes not in other categories:  312-316, 323, 3254-3256, 3259, 3271, 327320, 327330, 327390, 327420, 3279 (except 327993), 3314, 3315, 337, 339) in economic value."
"1","Economy",3,"Output|Industry|NonEInt Mfg|Balance of manufacturing|Volume","Index 2020=1","Economic output of balance of manufacturing (NAICS NAICS codes not in other categories:  312-316, 323, 3254-3256, 3259, 3271, 327320, 327330, 327390, 327420, 3279 (except 327993), 3314, 3315, 337, 339) in physical quantities."
"1","Economy",3,"Output|Industry|NonEInt Mfg|Metal durables|Appliances|Value","billion US$2018/yr","Economic output of metal-based durables industries-electrical equipment and appliances (NAICS 335) in economic value."
"1","Economy",3,"Output|Industry|NonEInt Mfg|Metal durables|Appliances|Volume","Index 2020=1","Economic output of metal-based durables industries-electrical equipment and appliances (NAICS 335) in physical quantities."
"1","Economy",3,"Output|Industry|NonEInt Mfg|Metal durables|Computer|Value","billion US$2018/yr","Economic output of metal-based durables industries-computer and electronic products (NAICS 334) in economic value."
"1","Economy",3,"Output|Industry|NonEInt Mfg|Metal durables|Computer|Volume","Index 2020=1","Economic output of metal-based durables industries-computer and electronic products (NAICS 334) in physical quantities."
"1","Economy",3,"Output|Industry|NonEInt Mfg|Metal durables|Fab metal|Value","billion US$2018/yr","Economic output of metal-based durables industries-fabricated metal products (NAICS 332) in economic value."
"1","Economy",3,"Output|Industry|NonEInt Mfg|Metal durables|Fab metal|Volume","Index 2020=1","Economic output of metal-based durables industries-fabricated metal products (NAICS 332) in physical quantities."
"1","Economy",3,"Output|Industry|NonEInt Mfg|Metal durables|Machinery|Value","billion US$2018/yr","Economic output of metal-based durables industries-machinery (NAICS 333) in economic value."
"1","Economy",3,"Output|Industry|NonEInt Mfg|Metal durables|Machinery|Volume","Index 2020=1","Economic output of metal-based durables industries-machinery (NAICS 333) in physical quantities."
"1","Economy",3,"Output|Industry|NonEInt Mfg|Metal durables|Transport equip|Value","billion US$2018/yr","Economic output of metal-based durables industries-transportation equipment (NAICS 336) in economic value."
"1","Economy",3,"Output|Industry|NonEInt Mfg|Metal durables|Transport equip|Volume","Index 2020=1","Economic output of metal-based durables industries-transportation equipment (NAICS 336) in physical quantities."
